n,Sgamm,Sbeta,Hepsi,Calph,Cgamm,Cdelt,Hegamm,Halph,Cepsi,Salph,Hbeta,Sepsi,Sdelt,Hdelt,Hgamm,Cbeta,Hebeta,Hedelt,Healph,Heepsi
1262,9.785779710992257,6.53159403053224,16.2624333838071,3.2695734014592084,9.785473742515569,13.031849622007352,9.784580051037215,3.2679440166073523,16.270541773202766,3.2696756332386183,6.528134905493362,16.271050514323765,13.032257096932144,13.025355227859086,9.780597172784123,6.531389809516144,6.5307933082564045,13.030659444274438,3.2692747966125126,16.26905581095776
1263,9.762581463693524,6.516104077753638,16.22391184127653,3.2618164080569354,9.762276220548143,13.000968371743555,9.761384647661924,3.2601908888860094,16.232001023972952,3.2619183972936217,6.512653156176771,16.232508560016438,13.001374881085145,12.994489367199748,9.757411211251732,6.515900341056359,6.515305254424703,12.999781014345247,3.261518511643892,16.23051858159219
1264,9.739456483791525,6.500663066399903,16.185511866470517,3.254083932999423,9.739151963686622,12.970184615916017,9.738262502701357,3.2524622672907624,16.19358190308092,3.254185680460016,6.497220322365724,16.194088237849922,12.970590162722816,12.96372095239052,9.734298478313738,6.500459812491207,6.499866136018033,12.9690000699483,3.253786742780811,16.192102969456283
1265,9.7164044822628,6.485270803331507,16.147232980206304,3.246375879491784,9.716100682916592,12.939497970081495,9.715213327167488,3.244758055074961,16.155283931104982,3.2464773859398868,6.481836211022976,16.155789068387545,12.939902557389908,12.933049599179755,9.711258685099756,6.4850680306872,6.484475759920545,12.938316226675472,3.2460793932372223,16.15380849517214
1266,9.69342517145002,6.469927096322913,16.10907470556644,3.238692151195415,9.69312209058971,12.908908051613198,9.692236833438251,3.237078155948015,16.117106630889907,3.23879341739162,6.466500630024796,16.117610574459146,12.909311682447656,12.902474925131342,9.688291544104796,6.469724803424809,6.469133933930266,12.907729101934915,3.238396366683322,16.1156346816281
1267,9.670518265056035,6.454631754058401,16.071036567885226,3.231032652229393,9.670215900417782,12.878414479694491,9.669332735251595,3.2294224740767805,16.07904952753333,3.2311336789312937,6.45121338815678,16.079552281147514,12.878817157067523,12.871996549618425,9.665396769183326,6.454429939394296,6.4538404667549285,12.87723831494478,3.230737567246944,16.077581053965176
1268,9.647683478136232,6.439384586124743,16.033118094737567,3.223397287164902,9.647381827465098,12.848016875303935,9.646500747697836,3.2217909140799987,16.0411121483746,3.223498075127107,6.435974295106546,16.04161371577722,12.84841860221622,12.841614093808449,9.642574075541644,6.439183248188389,6.438595168004651,12.846843486718232,3.223102899507985,16.039647139565883
1269,9.624920527089111,6.424185403009125,15.995318815925044,3.2157859610234865,9.624619588139035,12.8177148612097,9.623740587210246,3.2141833810265474,16.003294022980864,3.215886510997636,6.420783161461646,16.003794407900703,12.818115640650117,12.81132718065757,9.619823179728447,6.423984540300197,6.423397848189851,12.816544240057896,3.2154922684966665,16.001832468040323
1270,9.602229129652478,6.409034016091477,15.95763826346547,3.2081985792767105,9.601928900186213,12.78750806195738,9.60105197156123,3.206599780435098,15.9655946831366,3.208298892011489,6.405639798701901,15.966093889287794,12.787907896903066,12.781135434898497,9.597143799631022,6.408833627115548,6.40824831871358,12.78634019954366,3.2079055796931844,15.964136571215748
1271,9.579609004891577,6.39393023764099,15.920075971578267,3.200635047838837,9.579309482680667,12.757396103859888,9.578434619850473,3.1990400182668024,15.928013662828992,3.200735124079988,6.390544019195924,15.92851169391112,12.757794997276305,12.75103848303037,9.574535654463398,6.393730320909503,6.393146391868045,12.756230991522562,3.200342739020396,15.9265589831219
1272,9.557059873196318,6.378873880811589,15.882631476676476,3.1930952730706657,9.55676105602105,12.727378614990156,9.555888252502166,3.191504000929122,15.89055049823994,3.1931951135610017,6.375495636196596,15.891047357938062,12.727776569831132,12.721035953311466,9.551998464763567,6.37867443484183,6.378091880830078,12.726216244101504,3.1928036528476493,15.889099239983029
1273,9.53458145627013,6.363864759635316,15.845304317349669,3.1855791617711646,9.53428334191949,12.697455225169271,9.533412591253851,3.183991635267474,15.853204727728954,3.185678767250587,6.360494463834446,15.853700419713707,12.69785224437706,12.691127475747352,9.529531952382344,6.363665782950385,6.363084599654517,12.69629558713538,3.185288227982428,15.85175688020082
1274,9.512173477126472,6.348902689019543,15.808094034355962,3.1780866211792205,9.511876063398107,12.66762556595779,9.511007359152952,3.176502828566972,15.815975891825182,3.178185992384729,6.34554031711487,15.816470419752834,12.66802165246312,12.661312682082194,9.50713584047988,6.348704180148326,6.348124363271426,12.666468652218391,3.177796371672089,15.814531444346374
1275,9.489835660078391,6.333987484741744,15.771000170608092,3.1706175589691057,9.48953894477857,12.637889270645964,9.488672280546302,3.169037488547898,15.778863533213451,3.170716696634813,6.330633011912908,15.779356900725968,12.638284427368106,12.631591205788991,9.48480985351522,6.3337894422188885,6.333210987480863,12.636735072674284,3.1703279915993363,15.777422475146285
1276,9.467567730733291,6.31911896344358,15.734022271162956,3.1631718832497837,9.467271711676858,12.608245974244348,9.466407081074948,3.1615955233650093,15.741867196723833,3.16327078810693,6.315772364967324,15.742359407448948,12.608640204091156,12.601962682060194,9.462553717241091,6.318921385809465,6.318344288946966,12.607094483546948,3.1628829958815263,15.740429517472194
1277,9.445369415984224,6.304296942626362,15.697159883208396,3.155749502559682,9.445074090994565,12.578695313474048,9.444211487665422,3.154176841602314,15.704986429318389,3.1558481753366485,6.300958193876084,15.705477486869675,12.579088619342018,12.572426747797945,9.440367158695183,6.304099828427074,6.3035240851934216,12.577546521590667,3.15546129306544,15.703552118327543
1278,9.42324044400537,6.289521240647576,15.660412556052052,3.148350325867393,9.422945810914364,12.549236926758708,9.422085228525228,3.146781352273769,15.668220780080054,3.148448767289713,6.28619031709287,15.668710688056985,12.549629311533028,12.54298304160608,9.418249906195632,6.289324588434882,6.288750194599983,12.548090825262104,3.148062792127982,15.666789826836446
1279,9.401180544243315,6.274791676715656,15.623779841111618,3.140974262567489,9.400886600891312,12.51987045421266,9.400028033134122,3.1394089648191006,15.63156980020286,3.1410724733578634,6.271468553921862,15.632058562190872,12.520261920767272,12.513631203778282,9.39620168933231,6.274595485046973,6.274022436397246,12.518727034708466,3.140687402472001,15.630142194233922
1280,9.37918944740941,6.260108070885452,15.587261291900573,3.1336212224794835,9.378896191645172,12.490595537635372,9.378039632236463,3.132059589102761,15.595033042977663,3.1337192033577925,6.25679272451321,15.595520662548225,12.490986088833008,12.484370876292518,9.37422223895918,6.259912338323825,6.2593406306621215,12.489454791761922,3.1333350339252446,15.593608773851624
1281,9.357266885475216,6.245470244051616,15.550856464018064,3.126291115844341,9.356974315155888,12.46141182049818,9.356119757836677,3.1247331354104486,15.55861006378204,3.1263888675276594,6.24216264985642,15.559096544492723,12.461801459190433,12.45520170279781,9.352311287189757,6.245274969165688,6.244704598311219,12.46027373992638,3.126005596736877,15.557189121107738
1282,9.335412591662774,6.230878017947556,15.5145649151371,3.1189838533213474,9.33512070465384,12.4323189479377,9.334268143189504,3.117429514445971,15.522300420068454,3.119081376523957,6.2275781517793085,15.522785765462984,12.432707676965062,12.426123328607616,9.330468567387362,6.230683199311546,6.2301141610998,12.431183524370862,3.1186990015743423,15.520882793495142
1283,9.313626300441106,6.216331215138816,15.47838620499582,3.111699345990199,9.313335094616352,12.403316566747106,9.31248452279652,3.1101486373333374,15.486103671355531,3.111796641423599,6.213039052941391,15.486587884963871,12.403704388939028,12.397135400691129,9.308693814161645,6.21613685133249,6.215569141615161,12.4021837919208,3.1114151595254573,15.484689350572694
1284,9.29190774751543,6.201829659017506,15.442319895380804,3.104437505342292,9.291617220756908,12.374404325365337,9.290768632395343,3.102890415608053,15.450019379211364,3.104534573715217,6.198545176828307,15.45050246454976,12.374791243540272,12.36823756766248,9.28698676335779,6.2016357486261535,6.201069363271063,12.373274191047235,3.104153982089703,15.448608353948522
1285,9.270256669825056,6.1873731738002125,15.406365550122189,3.0971982432838616,9.269966820023042,12.345581873869072,9.269120208957531,3.095654761220254,15.41404710724861,3.09729508530229,6.184096347749737,15.414529067819668,12.345967890834544,12.33942947977275,9.265347152054428,6.187179715414615,6.186614650305639,12.344454371858818,3.0969153811813595,15.412639367275142
1286,9.248672805532252,6.172961584522766,15.3705227350773,3.089981472130754,9.248383630585211,12.316848863964749,9.24753899067746,3.0884415865294828,15.37818642110814,3.0900780884979224,6.169692390834174,15.378667260400883,12.317233982517378,12.310710788901932,9.243774718552496,6.1727685767391804,6.172204827776174,12.315723986093785,3.08969926912428,15.376781956233094
1287,9.227155894019456,6.158594717034331,15.334791018124056,3.082787104608427,9.226867391833997,12.288204948977386,9.226024716969505,3.081250804304692,15.342436888452411,3.082883496024844,6.155333132023014,15.342916609942344,12.28858917190296,12.282081148547816,9.22226920237245,6.158402158454456,6.157839721553179,12.287082687108814,3.0825055586518944,15.34103568852432
1288,9.205705675878116,6.1442723979946114,15.299169969145632,3.07561505384603,9.20541784436896,12.259649783843985,9.204577128456918,3.0740823277183216,15.306798078950148,3.075711221009488,6.141018398067757,15.30727668609932,12.2600331139175,12.253540213819363,9.200830344243125,6.144080287225568,6.143519158317608,12.258530129872426,3.0753341629012847,15.305400133856844
1289,9.184321892908011,6.129994454868629,15.2636591600242,3.0684652333795377,9.184034729997956,12.231183025104118,9.18319596697114,3.066936070349436,15.271269564270064,3.068561176985124,6.126748016524803,15.271747060527131,12.231565465089831,12.22508764142731,9.179457886101044,6.1298027905229295,6.129242965555634,12.23006597095556,3.068184995416323,15.2698748639385
1290,9.163004288104707,6.115760715922889,15.228258164625611,3.0613375571433914,9.16271779172458,12.202804330890526,9.161880975539235,3.0598119461753672,15.235850918065545,3.0614332778835043,6.112521815751606,15.236327306865832,12.203185883542009,12.196723089674764,9.158151571077871,6.115569496618417,6.115010971554817,12.201689868522177,3.061057970139311,15.234459452461609
1291,9.141752605658503,6.101571010221204,15.192966558793136,3.054231939475026,9.141466773747135,12.17451336092215,9.140631898382866,3.052709869576239,15.200541715968363,3.054327438039384,6.098339624902507,15.201017000733934,12.174894028982328,12.168446218450246,9.136911143499397,6.101380234581189,6.100823005399924,12.173401482322296,3.0539530014155063,15.199153475096708
1292,9.120566590942945,6.087425167619118,15.157783920332475,3.047148295106163,9.120281421447125,12.14630977649334,9.11944848090679,3.045629755326268,15.165341535573736,3.04724357218182,6.084201273923157,15.165815719713432,12.146689562694547,12.140256689216898,9.115736348874009,6.087234834272109,6.086678896967359,12.145200473681202,3.0468700039844183,15.16395650947758
1293,9.099445990512727,6.073323018761124,15.122709829004824,3.0400865391659457,9.099161481387176,12.118193240467573,9.098330469696783,3.03857151859689,15.130249956433312,3.040181595437299,6.07010659354774,15.130723043342838,12.118572147531612,12.11215416500621,9.09462693389063,6.073133126340962,6.072578476922373,12.117086505493162,3.0398088929829408,15.12886813519428
1294,9.078390552094314,6.059264395075431,15.087743866513264,3.0330465871750163,9.078106701301628,12.090163417267368,9.07727761251022,3.0315350749508494,15.095266560041624,3.0331414233238245,6.05605541529374,15.095738553103596,12.09054144790554,12.084138310407932,9.07358264640932,6.059074942221231,6.058521576713843,12.08905924221134,3.032769583939432,15.09388793377956
